order_id,customer_id,product_id,order_date,quantity,discount_percent,revenue,profit,city
3157,402,1013,2024-11-02,4,5,29693.2,4205.2,Delhi
3158,142,1020,2024-04-08,1,20,3275.2,832.2,Pune
3159,410,1015,2025-07-15,3,0,8904.0,3852.0,Delhi
3160,534,1009,2025-02-05,2,10,8861.4,3385.4,Pune
3161,220,1015,2024-06-14,1,5,2819.6,1135.6,Pune
3162,40,1014,2024-10-24,3,5,10362.6,2574.6,Mumbai
3163,332,1008,2024-07-24,4,0,18540.0,5284.0,Chennai
3164,433,1019,2025-03-26,4,10,25844.4,9104.4,Hyderabad
3165,49,1006,2024-06-10,1,0,5691.0,1119.0,Delhi
3166,303,1013,2024-02-02,4,15,26567.6,1079.6,Mumbai
3167,597,1003,2024-08-26,1,0,37294.0,12158.0,Ahmedabad
3168,8,1011,2025-04-22,1,10,949.5,303.5,Kolkata
3169,717,1010,2024-08-16,3,10,7122.6,2472.6,Pune
3170,346,1005,2025-10-28,2,0,134642.0,58540.0,Bengaluru
3171,177,1013,2024-10-20,1,0,7814.0,1442.0,Mumbai
3172,7,1011,2025-06-26,1,0,1055.0,409.0,Kolkata
3173,112,1008,2025-06-16,4,5,17613.0,4357.0,Chennai
3174,668,1006,2024-09-29,2,5,10812.9,1668.9,Chennai
3175,233,1012,2024-12-03,3,20,6753.6,702.6,Chennai
3176,677,1004,2024-01-17,1,5,42019.45,15986.45,Kolkata
3177,62,1020,2024-06-09,4,0,16376.0,6604.0,Chennai
3178,59,1011,2025-12-07,2,0,2110.0,818.0,Bengaluru
3179,328,1014,2024-03-01,1,0,3636.0,1040.0,Mumbai
3180,91,1018,2025-03-07,4,0,28484.0,7556.0,Bengaluru
3181,478,1002,2024-10-16,2,15,93476.2,19754.2,Mumbai
3182,637,1017,2025-06-02,1,0,2121.0,781.0,Kolkata
3183,418,1006,2025-04-01,2,0,11382.0,2238.0,Hyderabad
3184,380,1009,2024-06-05,2,5,9353.7,3877.7,Delhi
3185,255,1016,2024-01-12,4,0,2720.0,516.0,Mumbai
3186,395,1013,2024-01-28,2,10,14065.2,1321.2,Pune
3187,663,1009,2025-07-19,2,15,8369.1,2893.1,Chennai
3188,42,1014,2024-09-21,3,0,10908.0,3120.0,Kolkata
3189,1,1014,2025-03-25,1,20,2908.8,312.8,Bengaluru
3190,411,1003,2024-04-26,2,0,74588.0,24316.0,Ahmedabad
3191,421,1007,2024-12-25,4,15,18329.4,693.4,Delhi
3192,545,1006,2025-03-06,3,10,15365.7,1649.7,Pune
3193,552,1010,2025-01-20,2,0,5276.0,2176.0,Mumbai
3194,190,1007,2024-11-10,4,15,18329.4,693.4,Delhi
3195,588,1008,2024-11-29,2,5,8806.5,2178.5,Bengaluru
3196,136,1001,2024-06-04,1,5,15100.25,2278.25,Kolkata
3197,628,1008,2024-09-30,3,15,11819.25,1877.25,Bengaluru
3198,352,1017,2025-01-30,2,15,3605.7,925.7,Pune
3199,18,1020,2024-11-25,3,20,9825.6,2496.6,Hyderabad
3200,222,1014,2025-02-14,1,10,3272.4,676.4,Mumbai
3201,305,1012,2024-05-04,1,20,2251.2,234.2,Delhi
3202,551,1006,2024-01-20,3,15,14512.05,796.05,Bengaluru
3203,264,1012,2024-12-13,2,0,5628.0,1594.0,Mumbai
3204,267,1016,2024-03-23,4,0,2720.0,516.0,Bengaluru
3205,185,1011,2024-04-10,3,20,2532.0,594.0,Bengaluru
3206,306,1001,2025-04-29,4,0,63580.0,12292.0,Bengaluru
3207,271,1006,2024-07-25,3,15,14512.05,796.05,Chennai
3208,779,1008,2025-12-29,2,5,8806.5,2178.5,Delhi
3209,185,1019,2025-05-26,4,0,28716.0,11976.0,Bengaluru
3210,70,1001,2024-04-22,3,0,47685.0,9219.0,Bengaluru
3211,601,1011,2025-08-20,3,0,3165.0,1227.0,Ahmedabad
3212,142,1002,2024-04-27,3,15,140214.3,29631.3,Pune
3213,563,1008,2025-03-28,2,0,9270.0,2642.0,Mumbai
3214,494,1002,2024-03-04,3,0,164958.0,54375.0,Hyderabad
3215,665,1009,2025-12-19,1,0,4923.0,2185.0,Ahmedabad
3216,724,1003,2025-02-11,4,0,149176.0,48632.0,Bengaluru
3217,743,1004,2024-02-14,2,0,88462.0,36396.0,Kolkata
3218,2,1011,2024-11-10,1,0,1055.0,409.0,Chennai
3219,287,1016,2025-02-22,3,0,2040.0,387.0,Pune
3220,555,1010,2025-04-23,3,0,7914.0,3264.0,Mumbai
3221,745,1015,2025-07-23,1,15,2522.8,838.8,Delhi
3222,747,1014,2024-01-25,1,0,3636.0,1040.0,Mumbai
3223,115,1003,2025-07-22,1,0,37294.0,12158.0,Kolkata
3224,201,1017,2025-01-17,2,0,4242.0,1562.0,Kolkata
3225,724,1003,2024-03-28,3,10,100693.8,25285.8,Bengaluru
3226,43,1009,2024-06-26,4,0,19692.0,8740.0,Kolkata
3227,157,1009,2024-12-30,2,0,9846.0,4370.0,Chennai
3228,728,1002,2025-09-07,3,0,164958.0,54375.0,Kolkata
3229,612,1003,2024-12-03,4,10,134258.4,33714.4,Bengaluru
3230,364,1007,2024-12-02,2,15,9164.7,346.7,Delhi
3231,639,1001,2025-08-09,1,10,14305.5,1483.5,Kolkata
3232,266,1002,2024-03-14,2,10,98974.8,25252.8,Ahmedabad
3233,742,1011,2025-10-11,1,10,949.5,303.5,Chennai
3234,682,1002,2025-07-14,3,0,164958.0,54375.0,Delhi
3235,376,1009,2024-02-27,4,20,15753.6,4801.6,Mumbai
3236,63,1007,2024-11-12,3,5,15364.35,2137.35,Bengaluru
3237,686,1014,2025-10-02,1,5,3454.2,858.2,Bengaluru
3238,142,1016,2025-02-21,3,0,2040.0,387.0,Pune
3239,604,1004,2025-02-04,4,15,150385.4,46253.4,Hyderabad
3240,289,1010,2024-07-17,4,10,9496.8,3296.8,Delhi
3241,660,1010,2025-02-03,3,10,7122.6,2472.6,Hyderabad
3242,439,1020,2024-06-13,2,0,8188.0,3302.0,Chennai
3243,110,1017,2025-06-21,4,0,8484.0,3124.0,Mumbai
3244,72,1020,2025-12-24,4,15,13919.6,4147.6,Ahmedabad
3245,77,1012,2024-05-02,3,0,8442.0,2391.0,Ahmedabad
3246,126,1011,2025-10-15,4,15,3587.0,1003.0,Ahmedabad
3247,208,1003,2024-03-02,2,10,67129.2,16857.2,Pune
3248,110,1020,2024-01-12,3,5,11667.9,4338.9,Mumbai
3249,344,1015,2025-02-12,4,0,11872.0,5136.0,Chennai
3250,263,1004,2024-03-12,1,20,35384.8,9351.8,Chennai
3251,281,1014,2025-01-09,4,20,11635.2,1251.2,Chennai
3252,539,1015,2024-07-28,3,0,8904.0,3852.0,Pune
3253,475,1019,2025-05-09,3,10,19383.3,6828.3,Pune
3254,79,1017,2025-12-28,2,0,4242.0,1562.0,Hyderabad
3255,568,1015,2025-06-12,2,15,5045.6,1677.6,Chennai
3256,334,1007,2025-11-06,4,0,21564.0,3928.0,Delhi
3257,205,1012,2024-06-22,2,5,5346.6,1312.6,Hyderabad
3258,259,1006,2025-02-04,1,0,5691.0,1119.0,Chennai
3259,23,1016,2025-05-25,4,5,2584.0,380.0,Bengaluru
3260,182,1017,2025-06-05,4,0,8484.0,3124.0,Mumbai
3261,345,1004,2024-11-02,2,0,88462.0,36396.0,Bengaluru
3262,344,1009,2025-12-24,1,0,4923.0,2185.0,Chennai
3263,581,1002,2025-12-09,1,0,54986.0,18125.0,Ahmedabad
3264,662,1012,2024-11-18,2,10,5065.2,1031.2,Ahmedabad
3265,717,1016,2025-08-12,4,0,2720.0,516.0,Pune
3266,292,1012,2024-02-22,2,5,5346.6,1312.6,Delhi
3267,3,1014,2025-11-26,1,0,3636.0,1040.0,Pune
3268,194,1014,2025-09-12,3,10,9817.2,2029.2,Kolkata
3269,757,1013,2024-03-26,2,0,15628.0,2884.0,Ahmedabad
3270,538,1009,2025-10-15,2,10,8861.4,3385.4,Ahmedabad
3271,477,1009,2025-09-25,3,20,11815.2,3601.2,Hyderabad
3272,195,1006,2025-06-09,4,15,19349.4,1061.4,Hyderabad
3273,87,1016,2025-08-29,2,0,1360.0,258.0,Mumbai
3274,326,1018,2024-05-27,3,15,18158.55,2462.55,Ahmedabad
3275,765,1016,2024-11-22,3,0,2040.0,387.0,Chennai
3276,53,1004,2024-08-12,1,10,39807.9,13774.9,Mumbai
3277,197,1009,2025-02-14,4,5,18707.4,7755.4,Kolkata
3278,730,1011,2025-08-30,2,15,1793.5,501.5,Delhi
3279,199,1013,2025-10-15,2,0,15628.0,2884.0,Pune
3280,544,1017,2024-07-16,1,5,2014.95,674.95,Pune
3281,74,1020,2025-07-20,4,0,16376.0,6604.0,Kolkata
3282,551,1013,2025-04-05,3,0,23442.0,4326.0,Bengaluru
3283,188,1004,2025-12-09,1,0,44231.0,18198.0,Chennai
3284,357,1009,2025-03-02,2,20,7876.8,2400.8,Mumbai
3285,19,1019,2024-08-19,4,10,25844.4,9104.4,Pune
3286,584,1003,2025-07-15,3,10,100693.8,25285.8,Hyderabad
3287,800,1006,2024-08-15,1,0,5691.0,1119.0,Kolkata
3288,734,1005,2025-05-09,2,5,127909.9,51807.9,Bengaluru
3289,218,1004,2024-08-23,2,10,79615.8,27549.8,Chennai
3290,394,1017,2025-07-09,2,0,4242.0,1562.0,Kolkata
3291,394,1019,2025-12-19,2,15,12204.3,3834.3,Kolkata
3292,411,1018,2024-11-07,3,0,21363.0,5667.0,Ahmedabad
3293,792,1002,2024-02-23,3,5,156710.1,46127.1,Chennai
3294,316,1006,2024-04-09,3,0,17073.0,3357.0,Delhi
3295,336,1014,2024-07-03,4,0,14544.0,4160.0,Delhi
3296,49,1005,2025-04-22,2,10,121177.8,45075.8,Delhi
3297,528,1013,2024-09-16,1,0,7814.0,1442.0,Mumbai
3298,603,1013,2025-09-28,3,15,19925.7,809.7,Delhi
3299,685,1010,2025-10-14,1,0,2638.0,1088.0,Pune
3300,417,1003,2025-06-11,3,0,111882.0,36474.0,Hyderabad
3301,352,1007,2025-10-09,2,0,10782.0,1964.0,Pune
3302,702,1001,2025-11-03,1,5,15100.25,2278.25,Delhi
3303,475,1018,2025-07-12,2,0,14242.0,3778.0,Pune
3304,403,1020,2025-06-04,4,0,16376.0,6604.0,Hyderabad
3305,293,1003,2025-04-02,4,20,119340.8,18796.8,Delhi
3306,39,1010,2024-04-10,2,5,5012.2,1912.2,Pune
3307,194,1003,2025-07-10,4,10,134258.4,33714.4,Kolkata
3308,318,1002,2025-10-28,4,0,219944.0,72500.0,Kolkata
3309,773,1003,2024-05-24,1,0,37294.0,12158.0,Hyderabad
3310,117,1014,2025-11-08,1,0,3636.0,1040.0,Ahmedabad
3311,421,1013,2024-08-01,3,0,23442.0,4326.0,Delhi
3312,560,1015,2024-01-22,4,15,10091.2,3355.2,Bengaluru
3313,1,1002,2025-04-01,3,15,140214.3,29631.3,Bengaluru
3314,136,1020,2024-09-25,4,15,13919.6,4147.6,Kolkata
3315,623,1015,2024-09-04,4,5,11278.4,4542.4,Bengaluru
3316,544,1006,2025-06-20,3,5,16219.35,2503.35,Pune
3317,490,1019,2025-03-30,1,10,6461.1,2276.1,Delhi
3318,235,1010,2025-06-09,1,15,2242.3,692.3,Ahmedabad
3319,34,1020,2025-03-27,4,0,16376.0,6604.0,Hyderabad
3320,346,1011,2024-11-20,2,5,2004.5,712.5,Bengaluru
3321,497,1002,2025-11-01,1,0,54986.0,18125.0,Delhi
3322,792,1007,2024-08-19,4,0,21564.0,3928.0,Chennai
3323,126,1004,2025-01-01,2,0,88462.0,36396.0,Ahmedabad
3324,667,1002,2024-04-07,4,5,208946.8,61502.8,Mumbai
3325,308,1008,2025-10-25,2,10,8343.0,1715.0,Kolkata
3326,133,1018,2025-05-28,4,0,28484.0,7556.0,Bengaluru
3327,460,1020,2024-11-21,2,10,7369.2,2483.2,Kolkata
3328,533,1003,2025-10-12,1,5,35429.3,10293.3,Delhi
3329,282,1004,2024-06-02,1,5,42019.45,15986.45,Bengaluru
3330,152,1018,2024-11-16,1,0,7121.0,1889.0,Bengaluru
3331,139,1015,2024-01-03,2,0,5936.0,2568.0,Delhi
3332,181,1018,2025-03-21,1,0,7121.0,1889.0,Hyderabad
3333,696,1012,2025-08-23,4,5,10693.2,2625.2,Chennai
3334,675,1004,2025-11-18,1,10,39807.9,13774.9,Hyderabad
3335,123,1012,2024-02-18,3,10,7597.8,1546.8,Ahmedabad
3336,307,1009,2025-11-12,2,10,8861.4,3385.4,Delhi
3337,282,1019,2024-01-07,3,0,21537.0,8982.0,Bengaluru
3338,138,1001,2025-04-19,2,0,31790.0,6146.0,Pune
3339,202,1010,2024-09-20,2,10,4748.4,1648.4,Delhi
3340,551,1012,2024-03-10,1,0,2814.0,797.0,Bengaluru
3341,721,1009,2024-01-29,3,10,13292.1,5078.1,Hyderabad
3342,53,1016,2024-10-28,2,10,1224.0,122.0,Mumbai
3343,657,1014,2024-01-02,1,0,3636.0,1040.0,Chennai
3344,209,1002,2024-07-31,2,15,93476.2,19754.2,Hyderabad
3345,436,1012,2025-10-01,2,5,5346.6,1312.6,Delhi
3346,211,1006,2025-02-18,1,0,5691.0,1119.0,Chennai
3347,133,1018,2025-03-02,1,0,7121.0,1889.0,Bengaluru
3348,210,1002,2024-03-25,2,0,109972.0,36250.0,Ahmedabad
3349,654,1003,2025-12-16,1,0,37294.0,12158.0,Hyderabad
3350,294,1002,2025-04-14,3,10,148462.2,37879.2,Delhi
3351,78,1008,2024-11-23,4,10,16686.0,3430.0,Ahmedabad
3352,530,1007,2025-11-25,2,0,10782.0,1964.0,Kolkata
3353,727,1014,2024-03-31,1,10,3272.4,676.4,Delhi
3354,103,1002,2025-03-16,1,5,52236.7,15375.7,Ahmedabad
3355,711,1005,2024-04-04,4,10,242355.6,90151.6,Bengaluru
3356,724,1008,2024-06-14,1,0,4635.0,1321.0,Bengaluru
3357,690,1002,2024-10-09,2,0,109972.0,36250.0,Kolkata
3358,233,1010,2024-12-28,3,5,7518.3,2868.3,Chennai
3359,295,1013,2024-09-17,1,0,7814.0,1442.0,Hyderabad
3360,793,1002,2024-11-03,4,10,197949.6,50505.6,Hyderabad
3361,84,1019,2025-02-01,1,0,7179.0,2994.0,Mumbai
3362,207,1017,2024-12-24,2,10,3817.8,1137.8,Mumbai
3363,261,1004,2024-03-12,3,0,132693.0,54594.0,Hyderabad
3364,799,1011,2025-07-11,4,0,4220.0,1636.0,Delhi
3365,399,1003,2025-02-27,2,5,70858.6,20586.6,Pune
3366,457,1016,2025-06-24,3,0,2040.0,387.0,Ahmedabad
3367,131,1003,2025-03-13,2,10,67129.2,16857.2,Kolkata
3368,444,1016,2024-10-18,1,5,646.0,95.0,Delhi
3369,389,1015,2024-06-04,2,0,5936.0,2568.0,Delhi
3370,428,1012,2025-09-25,3,0,8442.0,2391.0,Hyderabad
3371,413,1017,2025-01-29,2,0,4242.0,1562.0,Chennai
3372,468,1020,2024-01-26,33,5,140014.80000000002,5785.2,Kolkata
3373,263,1008,2025-05-01,1,20,3708.0,394.0,Chennai
3374,513,1001,2024-10-12,1,0,15895.0,3073.0,Mumbai
3375,105,1013,2025-08-08,3,5,22269.9,3153.9,Chennai
3376,12,1006,2024-12-06,4,0,22764.0,4476.0,Hyderabad
3377,426,1008,2024-07-07,1,10,4171.5,857.5,Kolkata
3378,334,1020,2024-12-03,1,0,4094.0,1651.0,Delhi
3379,723,1016,2025-05-02,1,0,680.0,129.0,Ahmedabad
3380,63,1017,2025-12-09,3,0,6363.0,2343.0,Bengaluru
3381,781,1009,2024-11-17,2,15,8369.1,2893.1,Chennai
3382,626,1007,2024-04-17,3,10,14555.7,1328.7,Pune
3383,708,1018,2024-06-05,4,10,25635.6,4707.6,Bengaluru
3384,9,1020,2025-06-17,4,0,16376.0,6604.0,Ahmedabad
3385,27,1016,2024-11-22,2,0,1360.0,258.0,Hyderabad
3386,229,1007,2024-12-21,3,5,15364.35,2137.35,Delhi
3387,442,1009,2025-07-24,2,10,8861.4,3385.4,Pune
3388,467,1016,2024-01-05,4,15,2312.0,108.0,Kolkata
3389,46,1006,2025-08-30,1,0,5691.0,1119.0,Delhi
3390,558,1008,2025-07-29,2,0,9270.0,2642.0,Delhi
3391,555,1020,2024-09-28,1,20,3275.2,832.2,Mumbai
3392,472,1002,2025-12-04,2,15,93476.2,19754.2,Chennai
3393,793,1012,2025-08-19,1,0,2814.0,797.0,Hyderabad
3394,644,1005,2024-07-09,3,10,181766.7,67613.7,Delhi
3395,627,1020,2025-01-28,2,0,8188.0,3302.0,Chennai
3396,593,1016,2024-02-03,1,5,646.0,95.0,Hyderabad
3397,126,1017,2024-08-07,4,10,7635.6,2275.6,Ahmedabad
3398,434,1016,2024-05-08,1,5,646.0,95.0,Kolkata
3399,788,1004,2024-07-26,1,5,42019.45,15986.45,Ahmedabad
3400,209,1012,2024-08-01,3,10,7597.8,1546.8,Hyderabad
3401,742,1017,2024-07-08,1,0,2121.0,781.0,Chennai
3402,420,1020,2024-11-12,3,15,10439.7,3110.7,Delhi
3403,757,1010,2024-03-30,4,5,10024.4,3824.4,Ahmedabad
3404,55,1003,2024-03-04,1,0,37294.0,12158.0,Mumbai
3405,344,1011,2025-07-16,1,0,1055.0,409.0,Chennai
3406,238,1004,2024-10-02,4,20,141539.2,37407.2,Ahmedabad
3407,658,1014,2024-05-14,4,10,13089.6,2705.6,Chennai
3408,591,1020,2025-07-19,2,5,7778.6,2892.6,Pune
3409,313,1008,2025-08-14,3,5,13209.75,3267.75,Kolkata
3410,219,1002,2025-06-07,1,5,52236.7,15375.7,Hyderabad
3411,551,1019,2024-06-27,2,10,12922.2,4552.2,Bengaluru
3412,16,1004,2025-02-20,2,0,88462.0,36396.0,Delhi
3413,581,1015,2024-04-15,2,0,5936.0,2568.0,Ahmedabad
3414,94,1003,2024-05-10,2,20,59670.4,9398.4,Ahmedabad
3415,232,1001,2024-10-25,3,0,47685.0,9219.0,Kolkata
3416,9,1013,2025-09-07,1,10,7032.6,660.6,Ahmedabad
3417,420,1014,2025-02-09,3,5,10362.6,2574.6,Delhi
3418,496,1005,2025-05-20,4,0,269284.0,117080.0,Bengaluru
3419,559,1007,2025-06-26,2,0,10782.0,1964.0,Ahmedabad
3420,794,1016,2024-06-03,3,0,2040.0,387.0,Bengaluru
3421,325,1001,2025-03-20,4,0,63580.0,12292.0,Chennai
3422,334,1006,2025-12-25,1,10,5121.9,549.9,Delhi
3423,600,1020,2025-04-23,4,0,16376.0,6604.0,Hyderabad
3424,206,1009,2025-05-13,1,15,4184.55,1446.55,Chennai
3425,301,1016,2024-05-02,2,0,1360.0,258.0,Chennai
3426,78,1001,2024-02-17,3,10,42916.5,4450.5,Ahmedabad
3427,461,1004,2025-09-19,1,5,42019.45,15986.45,Pune
3428,77,1008,2024-07-12,4,5,17613.0,4357.0,Ahmedabad
3429,443,1014,2025-04-08,4,15,12362.4,1978.4,Pune
3430,363,1004,2024-04-25,2,0,88462.0,36396.0,Pune
3431,283,1012,2025-09-08,4,0,11256.0,3188.0,Pune
3432,752,1008,2025-09-11,4,5,17613.0,4357.0,Delhi
3433,93,1014,2024-07-31,3,5,10362.6,2574.6,Delhi
3434,258,1011,2024-01-15,2,0,2110.0,818.0,Hyderabad
3435,590,1018,2024-04-11,2,5,13529.9,3065.9,Hyderabad
3436,53,1016,2024-08-13,4,10,2448.0,244.0,Mumbai
3437,146,1011,2025-08-26,1,0,1055.0,409.0,Chennai
3438,341,1018,2024-07-07,2,10,12817.8,2353.8,Delhi
3439,694,1007,2024-04-06,1,0,5391.0,982.0,Mumbai
3440,197,1001,2024-06-25,1,0,15895.0,3073.0,Kolkata
3441,527,1020,2025-09-01,2,0,8188.0,3302.0,Ahmedabad
3442,325,1011,2025-04-22,1,0,1055.0,409.0,Chennai
3443,219,1010,2024-09-05,1,10,2374.2,824.2,Hyderabad
3444,771,1006,2024-03-03,2,15,9674.7,530.7,Mumbai
3445,73,1002,2025-11-16,4,5,208946.8,61502.8,Bengaluru
3446,616,1012,2024-09-29,3,0,8442.0,2391.0,Bengaluru
3447,674,1007,2024-06-15,2,0,10782.0,1964.0,Mumbai
3448,645,1019,2025-08-23,1,0,7179.0,2994.0,Delhi
3449,483,1013,2024-11-19,1,0,7814.0,1442.0,Ahmedabad
3450,23,1001,2024-09-17,2,0,31790.0,6146.0,Bengaluru
3451,155,1004,2024-01-16,1,0,44231.0,18198.0,Pune
3452,367,1008,2025-06-29,4,0,18540.0,5284.0,Bengaluru
3453,281,1014,2025-02-25,2,15,6181.2,989.2,Chennai
3454,492,1001,2024-12-09,4,5,60401.0,9113.0,Hyderabad
3455,458,1017,2024-06-20,4,0,8484.0,3124.0,Ahmedabad
3456,300,1011,2024-04-02,4,10,3798.0,1214.0,Chennai
3457,532,1013,2025-12-07,4,15,26567.6,1079.6,Delhi
3458,677,1020,2025-07-30,3,0,12282.0,4953.0,Kolkata
3459,641,1003,2024-07-04,3,10,100693.8,25285.8,Mumbai
3460,659,1009,2024-06-04,1,10,4430.7,1692.7,Chennai
3461,364,1004,2024-12-16,4,5,168077.8,63945.8,Delhi
3462,518,1003,2024-06-12,2,0,74588.0,24316.0,Mumbai
3463,610,1001,2024-12-27,2,0,31790.0,6146.0,Kolkata
3464,342,1015,2024-06-30,4,5,11278.4,4542.4,Delhi
3465,682,1004,2025-07-05,34,0,973082.0,36396.0,Delhi
3466,80,1001,2025-07-03,1,5,15100.25,2278.25,Kolkata
3467,63,1012,2025-05-22,4,10,10130.4,2062.4,Bengaluru
3468,280,1013,2024-03-18,4,0,31256.0,5768.0,Delhi
3469,789,1018,2024-09-06,2,5,13529.9,3065.9,Pune
3470,458,1019,2025-10-21,1,20,5743.2,1558.2,Ahmedabad
3471,536,1009,2025-06-24,3,0,14769.0,6555.0,Pune
3472,756,1010,2024-06-27,1,0,2638.0,1088.0,Hyderabad
3473,79,1006,2024-03-31,2,10,10243.8,1099.8,Hyderabad
3474,232,1009,2024-09-04,2,15,8369.1,2893.1,Kolkata
3475,611,1006,2024-12-22,1,0,5691.0,1119.0,Chennai
3476,77,1015,2025-09-02,4,5,11278.4,4542.4,Ahmedabad
3477,673,1004,2024-02-13,2,0,88462.0,36396.0,Bengaluru
3478,420,1018,2024-06-11,2,0,14242.0,3778.0,Delhi
3479,432,1001,2025-03-02,2,10,28611.0,2967.0,Bengaluru
3480,364,1002,2024-10-12,4,5,208946.8,61502.8,Delhi
3481,434,1008,2025-11-16,1,10,4171.5,857.5,Kolkata
3482,742,1013,2024-03-31,2,0,15628.0,2884.0,Chennai
3483,235,1009,2024-04-06,3,15,12553.65,4339.65,Ahmedabad
3484,426,1012,2024-04-18,4,0,11256.0,3188.0,Kolkata
3485,763,1009,2025-03-10,2,0,9846.0,4370.0,Ahmedabad
3486,691,1009,2025-05-26,1,0,4923.0,2185.0,Mumbai
3487,745,1017,2025-11-02,4,0,8484.0,3124.0,Delhi
3488,121,1017,2025-06-09,4,15,7211.4,1851.4,Bengaluru
3489,448,1010,2024-02-01,1,0,2638.0,1088.0,Pune
3490,793,1017,2025-09-03,4,0,8484.0,3124.0,Hyderabad
3491,375,1005,2025-12-23,3,0,201963.0,87810.0,Kolkata
3492,32,1009,2024-10-09,1,15,4184.55,1446.55,Kolkata
3493,756,1012,2025-04-25,4,10,10130.4,2062.4,Hyderabad
3494,454,1014,2024-04-06,2,20,5817.6,625.6,Delhi
3495,123,1006,2025-12-17,3,10,15365.7,1649.7,Ahmedabad
3496,45,1011,2025-01-19,4,10,3798.0,1214.0,Mumbai
3497,330,1014,2025-11-21,2,0,7272.0,2080.0,Delhi
3498,776,1008,2025-12-13,3,10,12514.5,2572.5,Bengaluru
3499,285,1019,2024-04-20,3,10,19383.3,6828.3,Ahmedabad
3500,600,1018,2024-10-17,4,0,28484.0,7556.0,Hyderabad
3501,282,1010,2025-12-25,4,0,10552.0,4352.0,Bengaluru
3502,483,1014,2025-01-30,4,0,14544.0,4160.0,Ahmedabad
3503,598,1009,2024-08-09,4,5,18707.4,7755.4,Pune
3504,173,1005,2025-03-19,3,5,191864.85,77711.85,Delhi
3505,390,1008,2024-09-06,4,10,16686.0,3430.0,Chennai
3506,317,1017,2024-09-12,2,5,4029.9,1349.9,Kolkata
3507,611,1004,2025-06-24,2,10,79615.8,27549.8,Chennai
3508,731,1014,2025-06-23,1,5,3454.2,858.2,Chennai
3509,546,1003,2024-12-14,1,0,37294.0,12158.0,Pune
3510,51,1010,2025-08-06,1,0,2638.0,1088.0,Bengaluru
3511,519,1012,2025-03-29,1,10,2532.6,515.6,Ahmedabad
3512,245,1017,2025-10-27,1,5,2014.95,674.95,Ahmedabad
3513,789,1001,2025-02-26,1,5,15100.25,2278.25,Pune
3514,314,1015,2025-10-05,3,0,8904.0,3852.0,Delhi
3515,420,1011,2025-12-20,3,15,2690.25,752.25,Delhi
3516,170,1016,2024-09-16,4,0,2720.0,516.0,Delhi
3517,266,1006,2025-03-02,3,10,15365.7,1649.7,Ahmedabad
3518,744,1012,2025-09-30,3,0,8442.0,2391.0,Hyderabad
3519,529,1018,2024-07-23,4,15,24211.4,3283.4,Hyderabad
3520,302,1002,2025-05-30,2,5,104473.4,30751.4,Delhi
3521,28,1013,2024-01-26,2,0,15628.0,2884.0,Kolkata
3522,434,1015,2025-01-23,2,0,5936.0,2568.0,Kolkata
3523,11,1001,2025-11-22,2,10,28611.0,2967.0,Mumbai
3524,530,1004,2024-03-26,1,0,44231.0,18198.0,Kolkata
3525,392,1015,2024-12-06,2,0,5936.0,2568.0,Ahmedabad
3526,394,1015,2024-08-14,1,20,2374.4,690.4,Kolkata
3527,241,1007,2024-07-18,1,0,5391.0,982.0,Mumbai
3528,716,1015,2025-03-29,4,10,10684.8,3948.8,Kolkata
3529,347,1006,2025-06-27,2,10,10243.8,1099.8,Mumbai
3530,793,1011,2024-01-25,2,15,1793.5,501.5,Hyderabad
3531,84,1002,2025-08-06,2,0,109972.0,36250.0,Mumbai
3532,336,1009,2025-03-07,1,5,4676.85,1938.85,Delhi
3533,438,1004,2024-06-07,1,0,44231.0,18198.0,Mumbai
3534,249,1009,2025-01-07,1,10,4430.7,1692.7,Kolkata
3535,88,1009,2024-10-14,2,0,9846.0,4370.0,Ahmedabad
3536,25,1011,2025-05-12,4,0,4220.0,1636.0,Delhi
3537,520,1008,2024-05-08,3,10,12514.5,2572.5,Ahmedabad
3538,531,1014,2025-05-21,4,0,14544.0,4160.0,Hyderabad
3539,733,1009,2025-04-28,2,10,8861.4,3385.4,Mumbai
3540,782,1011,2025-06-04,3,0,3165.0,1227.0,Hyderabad
3541,647,1001,2024-05-08,3,0,47685.0,9219.0,Pune
3542,379,1017,2025-01-21,2,0,4242.0,1562.0,Kolkata
3543,104,1015,2024-03-20,2,10,5342.4,1974.4,Hyderabad
3544,536,1012,2024-04-04,1,0,2814.0,797.0,Pune
3545,172,1002,2024-04-08,3,15,140214.3,29631.3,Chennai
3546,72,1017,2024-05-19,4,0,8484.0,3124.0,Ahmedabad
3547,800,1007,2024-03-24,1,0,5391.0,982.0,Kolkata
3548,696,1009,2025-03-27,3,20,11815.2,3601.2,Chennai
3549,493,1019,2025-08-30,2,0,14358.0,5988.0,Hyderabad
3550,81,1018,2024-11-14,4,10,25635.6,4707.6,Delhi
3551,46,1019,2025-02-06,2,0,14358.0,5988.0,Delhi
3552,499,1005,2025-09-22,1,5,63954.95,25903.95,Delhi
3553,349,1014,2025-05-16,4,15,12362.4,1978.4,Chennai
3554,570,1020,2025-11-22,2,10,7369.2,2483.2,Ahmedabad
3555,530,1011,2024-08-15,3,0,3165.0,1227.0,Kolkata
3556,397,1002,2024-09-14,3,5,156710.1,46127.1,Delhi
3557,26,1014,2024-04-04,4,0,14544.0,4160.0,Chennai
